group_id,person_id_proposed,needs_review,rule,row_key,db,table,row_id,name,team,position,left_team,matches,goals,assists,person_id_current
g0950,798,,singleton,league:defenders:1010,league,defenders,1010,Манчини,Рома,ЦЗ,0,1,0,0,798
g0735,975,,existing_person_id,cl:goalkeepers:208,cl,goalkeepers,208,Маньян,Милан,ВРТ,0,0,0,0,975
g0735,975,,singleton,league:goalkeepers:272,league,goalkeepers,272,Маньян,Милан,ВРТ,0,0,0,0,975
g0792,147,,singleton,league:forwards:755,league,forwards,755,Марез,Челси,ФРВ,0,4,10,1,147
g0362,469,,existing_person_id,cl:midfielders:716,cl,midfielders,716,Мариу,Бавария,ЦАП,0,3,0,3,469
g0362,469,,singleton,league:midfielders:945,league,midfielders,945,Мариу,Бавария,ЦАП,0,4,1,1,469
g0527,677,,existing_person_id,cl:defenders:663,cl,defenders,663,Маричаль,Динамо,ЦЗ,0,0,0,0,677
g0527,677,,singleton,league:defenders:875,league,defenders,875,Маричаль,Динамо,ЦЗ,0,0,0,0,677
g0543,701,,existing_person_id,cl:defenders:683,cl,defenders,683,Маркао,Спартак,ЦЗ,0,0,0,0,701
g0543,701,,singleton,league:defenders:903,league,defenders,903,Маркао,Спартак,ЦЗ,0,0,0,0,701
g0473,621,,existing_person_id,cl:defenders:570,cl,defenders,570,Маркиньос,Реал,ЦЗ,0,8,0,1,621
g0473,621,,singleton,league:defenders:775,league,defenders,775,Маркиньос,Реал,ЦЗ,0,8,0,0,621
g0154,185,,existing_person_id,cl:forwards:592,cl,forwards,592,Мармуш,Франкфурт,ФРВ,0,11,9,3,185
g0154,185,,singleton,league:forwards:803,league,forwards,803,Мармуш,Франкфурт,ФРВ,0,10,4,3,185
g0108,120,,existing_person_id,cl:forwards:539,cl,forwards,539,Марсиаль,Мю,ФРВ,0,10,7,5,120
g0108,120,,singleton,league:forwards:724,league,forwards,724,Марсиаль,Мю,ФРВ,0,8,4,2,120
g0996,960,yes,singleton,league:goalkeepers:256,league,goalkeepers,256,Мартинез,Астон Вилла,ВРТ,0,1,0,0,960
g0068,62,yes,existing_person_id,cl:forwards:476,cl,forwards,476,Мартинез,Интер,ФРВ,0,1,2,2,62
g0068,62,yes,singleton,league:forwards:632,league,forwards,632,Мартинез,Интер,ФРВ,0,2,7,2,62
g0109,121,,existing_person_id,cl:forwards:540,cl,forwards,540,Мартинелли,Мю,ФРВ,0,4,0,0,121
g0109,121,,singleton,league:forwards:725,league,forwards,725,Мартинелли,Мю,ФРВ,0,5,2,2,121
g0899,605,,singleton,league:defenders:753,league,defenders,753,Мартинес,Жирона,ПЗ,0,0,0,0,605
g0301,381,,existing_person_id,cl:midfielders:629,cl,midfielders,629,Мартинс,Спартак,ЦП,0,0,0,0,381
g0301,381,,singleton,league:midfielders:823,league,midfielders,823,Мартинс,Спартак,ЦП,0,1,1,0,381
g0441,571,,existing_person_id,cl:midfielders:824,cl,midfielders,824,Мартинш,Локомотив,ПП,0,0,0,0,571
g0441,571,,singleton,league:midfielders:1092,league,midfielders,1092,Мартинш,Локомотив,ПП,0,0,0,0,571
g0947,787,,singleton,league:defenders:997,league,defenders,997,Марушич,Дортмунд,ЛЗ,0,0,0,0,787
g1007,1008,,singleton,league:goalkeepers:311,league,goalkeepers,311,Марчесин,Жирона,ВРТ,0,0,0,0,1008
g0685,910,,existing_person_id,cl:defenders:852,cl,defenders,852,Мата,Краснодар,ПЗ,0,0,0,0,910
g0685,910,,singleton,league:defenders:1157,league,defenders,1157,Мата,Краснодар,ПЗ,0,1,0,0,910
g0573,748,,existing_person_id,cl:defenders:719,cl,defenders,719,Матип,Ливерпуль,ЦЗ,0,0,0,0,748
g0573,748,,singleton,league:defenders:955,league,defenders,955,Матип,Ливерпуль,ЦЗ,0,0,0,0,748
g0418,539,,existing_person_id,cl:midfielders:792,cl,midfielders,792,Маурис,Ливерпуль,ЦП,0,0,0,0,539
g0418,539,,singleton,league:midfielders:1044,league,midfielders,1044,Маурис,Ливерпуль,ЦП,0,0,0,0,539
g0651,867,,existing_person_id,cl:defenders:814,cl,defenders,814,Мауро,Динамо,ПЗ,0,0,0,0,867
g0651,867,,singleton,league:defenders:1110,league,defenders,1110,Мауро,Динамо,ПЗ,0,0,0,0,867
g0676,901,,existing_person_id,cl:defenders:843,cl,defenders,843,Маффео,Спартак,ПЗ,0,0,0,0,901
g0676,901,,singleton,league:defenders:1148,league,defenders,1148,Маффео,Спартак,ПЗ,0,0,0,0,901
g0990,922,,singleton,league:defenders:1169,league,defenders,1169,Машадо,Лацио,ЛЗ,0,1,0,1,922
g0641,855,,existing_person_id,cl:defenders:802,cl,defenders,802,Маэле,Вольфсбург,ЛЗ,0,1,0,0,855
g0641,855,,singleton,league:defenders:1096,league,defenders,1096,Маэле,Вольфсбург,ЛЗ,0,2,1,0,855
g0103,115,,existing_person_id,cl:forwards:534,cl,forwards,534,Мбаппе,Ливерпуль,ПФА,0,3,2,2,115
g0103,115,,singleton,league:forwards:719,league,forwards,719,Мбаппе,Ливерпуль,ПФА,0,5,2,2,115
g0682,907,,existing_person_id,cl:defenders:849,cl,defenders,849,Мбемба,Аталанта,ЦЗ,0,0,0,0,907
g0682,907,,singleton,league:defenders:1154,league,defenders,1154,Мбемба,Аталанта,ЦЗ,0,0,0,0,907
g0167,210,,existing_person_id,cl:forwards:624,cl,forwards,624,Мбемо,Франкфурт,ПФА,0,0,0,0,210
g0167,210,,singleton,league:forwards:855,league,forwards,855,Мбемо,Франкфурт,ПФА,0,0,0,0,210
g0900,606,,singleton,league:defenders:754,league,defenders,754,Медина,Жирона,ЦЗ,0,0,0,0,606
g0739,980,,existing_person_id,cl:goalkeepers:214,cl,goalkeepers,214,Мейер,Дортмунд,ВРТ,0,0,0,0,980
g0739,980,,singleton,league:goalkeepers:279,league,goalkeepers,279,Мейер,Дортмунд,ВРТ,0,0,0,0,980
g0252,325,,existing_person_id,cl:midfielders:537,cl,midfielders,537,Мендез,Реал Сосьедад,ЦП,0,9,2,4,325
g0252,325,,singleton,league:midfielders:717,league,midfielders,717,Мендез,Реал Сосьедад,ЦП,0,8,2,2,325
g0312,396,,existing_person_id,cl:midfielders:643,cl,midfielders,643,Мендес,Цска,ЦП,0,0,0,0,396
g0312,396,,singleton,league:midfielders:846,league,midfielders,846,Мендес,Цска,ЦП,0,0,0,0,396
g0615,811,,existing_person_id,cl:defenders:766,cl,defenders,766,Мендеш,Дортмунд,ЛЗ,0,0,0,0,811
g0615,811,,singleton,league:defenders:1029,league,defenders,1029,Мендеш,Дортмунд,ЛЗ,0,0,0,0,811
g0475,623,yes,existing_person_id,cl:defenders:572,cl,defenders,572,Менди,Реал,ЛЗ,0,0,0,0,623
g0475,623,yes,singleton,league:defenders:777,league,defenders,777,Менди,Реал,ЛЗ,0,0,0,0,623
g0995,955,yes,singleton,league:goalkeepers:248,league,goalkeepers,248,Менди,Урал,ВРТ,0,0,0,0,955
g0709,943,,existing_person_id,cl:goalkeepers:176,cl,goalkeepers,176,Мерет,Наполи,ВРТ,0,0,0,0,943
g0709,943,,singleton,league:goalkeepers:228,league,goalkeepers,228,Мерет,Наполи,ВРТ,0,0,0,0,943
g0315,399,,existing_person_id,cl:midfielders:646,cl,midfielders,646,Мерино,Арсенал,ЦП,0,9,2,5,399
g0315,399,,singleton,league:midfielders:849,league,midfielders,849,Мерино,Арсенал,ЦП,0,7,4,1,399
g0019,2,,existing_person_id,cl:forwards:392,cl,forwards,392,Месси,Сити,ПФА,0,10,3,4,2
g0019,2,,singleton,league:forwards:527,league,forwards,527,Месси,Сити,ПФА,0,8,4,5,2
g0675,900,,existing_person_id,cl:defenders:842,cl,defenders,842,Ми,Спартак,ЦЗ,0,0,0,0,900
g0675,900,,singleton,league:defenders:1147,league,defenders,1147,Ми,Спартак,ЦЗ,0,0,0,0,900
g0182,231,,existing_person_id,cl:forwards:639,cl,forwards,639,Микаутадзе,Ливерпуль,ФРВ,0,0,0,0,231
g0182,231,,singleton,league:forwards:876,league,forwards,876,Микаутадзе,Ливерпуль,ФРВ,0,0,0,0,231
g0912,646,,singleton,league:defenders:809,league,defenders,809,Миленкович,Фиорентина,ЦЗ,1,1,0,1,646
g0329,421,,existing_person_id,cl:midfielders:664,cl,midfielders,664,Милинкович-Савич,Мю,ЦП,0,9,4,2,421
g0329,421,,singleton,league:midfielders:874,league,midfielders,874,Милинкович-Савич,Мю,ЦП,0,9,1,1,421
g0476,624,,existing_person_id,cl:defenders:573,cl,defenders,573,Милитао,Реал,ЦЗ,0,0,0,0,624
g0476,624,,singleton,league:defenders:778,league,defenders,778,Милитао,Реал,ЦЗ,0,0,0,0,624
g0439,564,,existing_person_id,cl:midfielders:822,cl,midfielders,822,Милла,Краснодар,ЦП,0,0,0,0,564
g0439,564,,singleton,league:midfielders:1085,league,midfielders,1085,Милла,Краснодар,ЦП,0,0,0,0,564
g0609,805,,existing_person_id,cl:defenders:759,cl,defenders,759,Мин Дже,Бавария,ЦЗ,0,1,1,0,805
g0609,805,,singleton,league:defenders:1022,league,defenders,1022,Мин Дже,Бавария,ЦЗ,0,0,0,0,805
g0215,274,,existing_person_id,cl:forwards:680,cl,forwards,680,Минамино,Локомотив,ФРВ,0,0,0,0,274
g0215,274,,singleton,league:forwards:927,league,forwards,927,Минамино,Локомотив,ФРВ,0,0,0,0,274
g0932,741,,singleton,league:defenders:948,league,defenders,948,Мингз,Фиорентина,ЦЗ,0,1,0,0,741
g1003,994,,singleton,league:goalkeepers:297,league,goalkeepers,297,Миньоле,Боруссия М,ВРТ,0,0,0,0,994
g0905,611,,singleton,league:defenders:764,league,defenders,764,Миранда,Бетис,ЛЗ,0,0,0,0,611
g0065,59,yes,existing_person_id,cl:forwards:473,cl,forwards,473,Миранчук,Аталанта,ФРВ,0,8,8,2,59
g0065,59,yes,singleton,league:forwards:629,league,forwards,629,Миранчук,Аталанта,ФРВ,0,10,7,5,59
g0299,379,yes,override_merge_group,cl:midfielders:625,cl,midfielders,625,Миранчук,Локомотив,ЦАП,0,8,1,0,379
g0299,379,yes,singleton,league:midfielders:819,league,midfielders,819,Миранчук,Локомотив,ЦАП,0,7,4,1,379
g0258,331,,existing_person_id,cl:midfielders:553,cl,midfielders,553,Миретти,Ювентус,ЦП,0,2,0,1,331
g0258,331,,singleton,league:midfielders:733,league,midfielders,733,Миретти,Ювентус,ЦП,0,6,2,1,331
g0200,256,,existing_person_id,cl:forwards:665,cl,forwards,665,Митома,Спартак,ЛФА,0,0,0,0,256
g0200,256,,singleton,league:forwards:909,league,forwards,909,Митома,Спартак,ЛФА,0,0,0,0,256
g0425,549,,existing_person_id,cl:midfielders:799,cl,midfielders,799,Миша,Интер,ПП,0,0,0,0,549
g0425,549,,singleton,league:midfielders:1054,league,midfielders,1054,Миша,Интер,ПП,0,0,0,0,549
g0852,387,,singleton,league:midfielders:834,league,midfielders,834,Мишкич,Урал,ЦП,0,9,4,4,387
g0016,322,,existing_person_id,cl:midfielders:533,cl,midfielders,533,Модрич,Ливерпуль,ЦОП,0,0,0,0,322
g0016,322,,transfer_same_name,league:midfielders:713,league,midfielders,713,Модрич,Ливерпуль,ЦОП,0,1,0,0,322
g0016,322,,existing_person_id,league:midfielders:1076,league,midfielders,1076,Модрич,Реал,ЦОП,1,1,0,0,322
g0554,720,,existing_person_id,cl:defenders:699,cl,defenders,699,Мойзес,Цска,ЛЗ,0,8,0,0,720
g0554,720,,singleton,league:defenders:926,league,defenders,926,Мойзес,Цска,ЛЗ,0,8,0,1,720
g0457,591,,existing_person_id,cl:defenders:549,cl,defenders,549,Молина,Атлетико,ПЗ,0,8,1,1,591
g0457,591,,singleton,league:defenders:734,league,defenders,734,Молина,Атлетико,ПЗ,0,9,0,1,591
g0991,923,,singleton,league:defenders:1170,league,defenders,1170,Монтиэль,Лацио,ПЗ,0,1,0,0,923
g0031,14,,existing_person_id,cl:forwards:412,cl,forwards,412,Мората,Атлетико,ФРВ,0,9,11,1,14
g0031,14,,singleton,league:forwards:556,league,forwards,556,Мората,Атлетико,ФРВ,0,11,8,2,14
g0928,737,,singleton,league:defenders:944,league,defenders,944,Морено,Астон Вилла,ЛЗ,0,1,0,0,737
g0143,174,,existing_person_id,cl:forwards:579,cl,forwards,579,Мотинг,Бавария,ФРВ,0,0,0,0,174
g0143,174,,singleton,league:forwards:790,league,forwards,790,Мотинг,Бавария,ФРВ,0,0,0,0,174
g0183,235,,existing_person_id,cl:forwards:640,cl,forwards,640,Моффи,Ювентус,ФРВ,0,0,0,0,235
g0183,235,,singleton,league:forwards:880,league,forwards,880,Моффи,Ювентус,ФРВ,0,0,0,0,235
g0402,520,,existing_person_id,cl:midfielders:776,cl,midfielders,776,Мохамед Камара,Севилья,ЦП,0,0,0,0,520
g0402,520,,singleton,league:midfielders:1025,league,midfielders,1025,Мохамед Камара,Севилья,ЦП,0,0,0,0,520
g0097,103,,existing_person_id,cl:forwards:527,cl,forwards,527,Мудрык,Цска,ФРВ,0,6,2,0,103
g0097,103,,singleton,league:forwards:706,league,forwards,706,Мудрык,Цска,ФРВ,0,6,3,1,103
g0149,180,,existing_person_id,cl:forwards:587,cl,forwards,587,Мукоко,Дортмунд,ФРВ,0,0,0,0,180
g0149,180,,singleton,league:forwards:798,league,forwards,798,Мукоко,Дортмунд,ФРВ,0,0,0,0,180
g0893,569,,singleton,league:midfielders:1090,league,midfielders,1090,Мунетси,Урал,ЦП,0,0,0,0,569
g0224,284,,existing_person_id,cl:midfielders:498,cl,midfielders,498,Муниаин,Атлетик,ЦАП,0,4,0,5,284
g0224,284,,singleton,league:midfielders:659,league,midfielders,659,Муниаин,Атлетик,ЦАП,0,4,2,1,284
g0483,631,,existing_person_id,cl:defenders:581,cl,defenders,581,Муньоз,Реал Сосьедад,ЛЗ,0,0,0,0,631
g0483,631,,singleton,league:defenders:786,league,defenders,786,Муньоз,Реал Сосьедад,ЛЗ,0,0,0,0,631
g0066,60,,existing_person_id,cl:forwards:474,cl,forwards,474,Муриэль,Аталанта,ЛФА,0,8,2,1,60
g0066,60,,singleton,league:forwards:630,league,forwards,630,Муриэль,Аталанта,ЛФА,0,8,6,2,60
g0352,455,,existing_person_id,cl:midfielders:700,cl,midfielders,700,Муса,Милан,ЦП,0,0,0,0,455
g0352,455,,singleton,league:midfielders:921,league,midfielders,921,Муса,Милан,ЦП,0,0,0,0,455
g0372,479,,existing_person_id,cl:midfielders:729,cl,midfielders,729,Мусиаля,Франкфурт,ЦАП,0,9,3,4,479
g0372,479,,singleton,league:midfielders:958,league,midfielders,958,Мусиаля,Франкфурт,ЦАП,0,8,7,2,479
g0699,931,,existing_person_id,cl:goalkeepers:155,cl,goalkeepers,155,Муслера,Атлетико,ВРТ,0,0,0,0,931
g0699,931,,singleton,league:goalkeepers:204,league,goalkeepers,204,Муслера,Атлетико,ВРТ,0,1,0,0,931
g0717,952,,existing_person_id,cl:goalkeepers:187,cl,goalkeepers,187,Муссо,Локомотив,ВРТ,0,0,0,0,952
g0717,952,,singleton,league:goalkeepers:243,league,goalkeepers,243,Муссо,Локомотив,ВРТ,0,0,0,0,952
g0313,397,,existing_person_id,cl:midfielders:644,cl,midfielders,644,Мухин,Цска,ЦП,0,0,0,0,397
g0313,397,,singleton,league:midfielders:847,league,midfielders,847,Мухин,Цска,ЦП,0,0,0,0,397
g0175,222,,existing_person_id,cl:forwards:632,cl,forwards,632,Мухтар,Спартак,ФРВ,0,0,0,0,222
g0175,222,,singleton,league:forwards:867,league,forwards,867,Мухтар,Спартак,ФРВ,0,1,1,0,222
g0280,354,,existing_person_id,cl:midfielders:588,cl,midfielders,588,Мхитарян,Интер,ЛП,0,8,0,2,354
g0280,354,,singleton,league:midfielders:768,league,midfielders,768,Мхитарян,Интер,ЛП,0,10,0,4,354
g0338,431,,existing_person_id,cl:midfielders:682,cl,midfielders,682,Мэддисон,Тоттенхэм,ЦАП,0,8,2,4,431
g0338,431,,singleton,league:midfielders:892,league,midfielders,892,Мэддисон,Тоттенхэм,ЦАП,0,9,2,5,431
g0357,464,,existing_person_id,cl:midfielders:710,cl,midfielders,710,Мюллер,Ливерпуль,ЦАП,0,0,0,0,464
g0357,464,,singleton,league:midfielders:939,league,midfielders,939,Мюллер,Ливерпуль,ЦАП,0,1,0,1,464
g0120,132,,existing_person_id,cl:forwards:552,cl,forwards,552,Мёрфи,Ньюкасл,ПФА,0,0,0,0,132
g0120,132,,singleton,league:forwards:737,league,forwards,737,Мёрфи,Ньюкасл,ПФА,0,0,0,0,132
g0596,780,yes,existing_person_id,cl:defenders:744,cl,defenders,744,Навас,Севилья,ПЗ,0,0,0,0,780
g0596,780,yes,singleton,league:defenders:989,league,defenders,989,Навас,Севилья,ПЗ,0,0,0,0,780
g0741,982,yes,existing_person_id,cl:goalkeepers:216,cl,goalkeepers,216,Навас,Франкфурт,ВРТ,0,0,0,0,982
g0741,982,yes,singleton,league:goalkeepers:281,league,goalkeepers,281,Навас,Франкфурт,ВРТ,0,0,0,0,982
g0433,558,,existing_person_id,cl:midfielders:816,cl,midfielders,816,Нандез,Спартак,ПП,0,0,0,0,558
g0433,558,,singleton,league:midfielders:1079,league,midfielders,1079,Нандез,Спартак,ПП,0,0,0,0,558
g0005,187,,existing_person_id,cl:forwards:594,cl,forwards,594,Науфф,Бетис,ПФА,0,0,0,0,187
g0005,187,,existing_person_id,cl:forwards:657,cl,forwards,657,Науфф,Франкфурт,ПФА,1,0,0,0,187
g0005,187,,transfer_same_name,league:forwards:805,league,forwards,805,Науфф,Бетис,ПФА,0,1,0,1,187
g0005,187,,existing_person_id,league:forwards:902,league,forwards,902,Науфф,Франкфурт,ПФА,1,2,1,0,187
g0474,622,,existing_person_id,cl:defenders:571,cl,defenders,571,Начо,Реал,ЦЗ,0,6,1,0,622
g0474,622,,singleton,league:defenders:776,league,defenders,776,Начо,Реал,ЦЗ,0,6,0,0,622
g0091,97,,existing_person_id,cl:forwards:516,cl,forwards,516,Нгамалу,Зенит,ПФА,0,8,0,1,97
g0091,97,,singleton,league:forwards:695,league,forwards,695,Нгамалу,Зенит,ПФА,0,8,3,1,97
g1011,1012,,singleton,cl:midfielders:74,cl,midfielders,74,Нгуму,Боруссия М,ПП,0,0,0,0,1012
g0955,803,,singleton,league:defenders:1019,league,defenders,1019,Ндика,Рома,ЦЗ,0,1,0,0,803
g0269,342,,existing_person_id,cl:midfielders:574,cl,midfielders,574,Невеш,Наполи,ЦОП,0,8,0,2,342
g0269,342,,singleton,league:midfielders:754,league,midfielders,754,Невеш,Наполи,ЦОП,0,9,2,2,342
g0034,17,,existing_person_id,cl:forwards:418,cl,forwards,418,Неймар,Барселона,ЛФА,0,4,3,0,17
g0034,17,,singleton,league:forwards:562,league,forwards,562,Неймар,Барселона,ЛФА,0,6,5,3,17
g0168,211,,existing_person_id,cl:forwards:625,cl,forwards,625,Нету,Франкфурт,ЛФА,0,0,0,0,211
g0168,211,,singleton,league:forwards:856,league,forwards,856,Нету,Франкфурт,ЛФА,0,1,0,2,211
g0958,830,,singleton,league:defenders:1059,league,defenders,1059,Нетц,Боруссия М,ЛЗ,0,9,0,1,830
g0056,50,,existing_person_id,cl:forwards:456,cl,forwards,456,Нзола,Фиорентина,ФРВ,0,6,1,1,50
g0056,50,,singleton,league:forwards:613,league,forwards,613,Нзола,Фиорентина,ФРВ,0,7,3,2,50
g0976,868,,singleton,league:defenders:1111,league,defenders,1111,Ниакате,Крылья Советов,ЦЗ,0,1,1,0,868
g0599,783,,existing_person_id,cl:defenders:748,cl,defenders,748,Нианзу,Севилья,ЦЗ,0,0,0,0,783
g0599,783,,singleton,league:defenders:993,league,defenders,993,Нианзу,Севилья,ЦЗ,0,0,0,0,783
g0027,10,,existing_person_id,cl:forwards:407,cl,forwards,407,Нико,Атлетик,ЛФА,0,6,2,2,10
g0027,10,,singleton,league:forwards:551,league,forwards,551,Нико,Атлетик,ЛФА,0,6,0,1,10
g0044,38,,existing_person_id,cl:forwards:432,cl,forwards,432,Нкетиа,Реал Сосьедад,ФРВ,0,0,0,0,38
g0044,38,,singleton,league:forwards:589,league,forwards,589,Нкетиа,Реал Сосьедад,ФРВ,0,0,0,0,38
g0038,31,yes,existing_person_id,cl:forwards:423,cl,forwards,423,Нкунку,Реал,ПФА,0,10,2,0,31
g0038,31,yes,singleton,league:forwards:580,league,forwards,580,Нкунку,Реал,ПФА,0,9,3,3,31
g0621,817,yes,existing_person_id,cl:defenders:774,cl,defenders,774,Нкунку,Франкфурт,ЛЗ,0,1,1,0,817
g0621,817,yes,singleton,league:defenders:1037,league,defenders,1037,Нкунку,Франкфурт,ЛЗ,0,0,0,0,817
g0165,208,yes,existing_person_id,cl:forwards:621,cl,forwards,621,Нмеча,Вольфсбург,ФРВ,0,11,6,0,208
g0165,208,yes,singleton,league:forwards:852,league,forwards,852,Нмеча,Вольфсбург,ФРВ,0,9,4,1,208
g0368,475,yes,existing_person_id,cl:midfielders:722,cl,midfielders,722,Нмеча,Дортмунд,ЦП,0,0,0,0,475
g0368,475,yes,singleton,league:midfielders:951,league,midfielders,951,Нмеча,Дортмунд,ЦП,0,0,0,0,475
g0736,977,,existing_person_id,cl:goalkeepers:209,cl,goalkeepers,209,Нойер,Бавария,ВРТ,0,1,0,0,977
g0736,977,,singleton,league:goalkeepers:274,league,goalkeepers,274,Нойер,Бавария,ВРТ,0,0,0,0,977
g0875,494,,singleton,league:midfielders:986,league,midfielders,986,Нойхаус,Боруссия М,ЦП,0,3,0,3,494
g0973,852,,singleton,league:defenders:1093,league,defenders,1093,Нсоки,Хоффенхайм,ЦЗ,0,0,0,0,852
g0681,906,,existing_person_id,cl:defenders:848,cl,defenders,848,Нуньез,Фиорентина,ЦЗ,0,0,0,0,906
g0681,906,,singleton,league:defenders:1153,league,defenders,1153,Нуньез,Фиорентина,ЦЗ,0,0,0,0,906
g0193,248,,existing_person_id,cl:forwards:651,cl,forwards,651,Нуньес,Ливерпуль,ФРВ,1,2,3,0,248
g0193,248,,singleton,league:forwards:894,league,forwards,894,Нуньес,Ливерпуль,ФРВ,1,3,1,0,248
g0106,118,yes,existing_person_id,cl:forwards:537,cl,forwards,537,Нуньес,Мю,ФРВ,0,4,2,0,118
g0106,118,yes,singleton,league:forwards:722,league,forwards,722,Нуньес,Мю,ФРВ,0,6,0,1,118
g0220,280,yes,existing_person_id,cl:midfielders:487,cl,midfielders,487,Нуньес,Сити,ЦП,0,0,0,0,280
g0220,280,yes,singleton,league:midfielders:640,league,midfielders,640,Нуньес,Сити,ЦП,0,1,1,0,280
g0286,360,,existing_person_id,cl:midfielders:604,cl,midfielders,604,О'райли,Динамо,ЦП,0,2,2,0,360
g0286,360,,singleton,league:midfielders:790,league,midfielders,790,О'райли,Динамо,ЦП,0,2,1,2,360
g0032,15,,existing_person_id,cl:forwards:413,cl,forwards,413,Обамеянг,Атлетико,ФРВ,0,6,5,3,15
g0032,15,,singleton,league:forwards:557,league,forwards,557,Обамеянг,Атлетико,ФРВ,0,7,3,0,15
g0698,930,,existing_person_id,cl:goalkeepers:154,cl,goalkeepers,154,Облак,Атлетико,ВРТ,0,0,0,0,930
g0698,930,,singleton,league:goalkeepers:203,league,goalkeepers,203,Облак,Атлетико,ВРТ,0,1,0,0,930
g0384,492,,existing_person_id,cl:midfielders:752,cl,midfielders,752,Обляков,Байер,ЦП,0,0,0,0,492
g0384,492,,singleton,league:midfielders:981,league,midfielders,981,Обляков,Байер,ЦП,0,0,0,0,492
g0669,894,,existing_person_id,cl:defenders:832,cl,defenders,832,Огбу,Барселона,ЦЗ,0,0,0,0,894
g0669,894,,singleton,league:defenders:1137,league,defenders,1137,Огбу,Барселона,ЦЗ,0,0,0,0,894
g0316,400,,existing_person_id,cl:midfielders:647,cl,midfielders,647,Одегаард,Арсенал,ЦАП,0,8,2,5,400
g0316,400,,singleton,league:midfielders:850,league,midfielders,850,Одегаард,Арсенал,ЦАП,0,9,3,6,400
g0179,226,,existing_person_id,cl:forwards:636,cl,forwards,636,Одои,Сити,ЛФА,0,0,0,0,226
g0179,226,,singleton,league:forwards:871,league,forwards,871,Одои,Сити,ЛФА,0,0,0,0,226
g0537,694,,existing_person_id,cl:defenders:675,cl,defenders,675,Одриозола,Локомотив,ПЗ,0,0,0,0,694
g0537,694,,singleton,league:defenders:895,league,defenders,895,Одриозола,Локомотив,ПЗ,0,0,0,0,694
g0432,557,,existing_person_id,cl:midfielders:815,cl,midfielders,815,Оздоев,Вольфсбург,ЦП,0,0,0,0,557
g0432,557,,singleton,league:midfielders:1078,league,midfielders,1078,Оздоев,Вольфсбург,ЦП,0,0,0,0,557
g0132,151,,existing_person_id,cl:forwards:565,cl,forwards,565,Окампос,Севилья,ЛФА,0,0,0,0,151
g0132,151,,singleton,league:forwards:759,league,forwards,759,Окампос,Севилья,ЛФА,0,0,0,0,151
g0139,166,,existing_person_id,cl:forwards:573,cl,forwards,573,Окафор,Милан,ФРВ,0,0,0,0,166
g0139,166,,singleton,league:forwards:775,league,forwards,775,Окафор,Милан,ФРВ,0,0,0,0,166
g0534,684,,existing_person_id,cl:defenders:671,cl,defenders,671,Олаза,Краснодар,ЛЗ,0,8,1,0,684
g0534,684,,singleton,league:defenders:883,league,defenders,883,Олаза,Краснодар,ЛЗ,0,7,0,0,684
g0500,650,,existing_person_id,cl:defenders:622,cl,defenders,622,Оливера,Наполи,ЛЗ,0,0,0,0,650
g0500,650,,singleton,league:defenders:827,league,defenders,827,Оливера,Наполи,ЛЗ,0,2,0,1,650
g0104,116,,existing_person_id,cl:forwards:535,cl,forwards,535,Олисе,Ливерпуль,ПФА,0,8,2,1,116
g0104,116,,singleton,league:forwards:720,league,forwards,720,Олисе,Ливерпуль,ПФА,0,9,2,4,116
g0393,505,,existing_person_id,cl:midfielders:764,cl,midfielders,764,Ольмо,Лейпциг,ЦАП,0,9,2,6,505
g0393,505,,singleton,league:midfielders:1001,league,midfielders,1001,Ольмо,Лейпциг,ЦАП,0,15,4,8,505
g0818,220,,singleton,league:forwards:865,league,forwards,865,Ольсен,Урал,ПФА,0,1,1,0,220
g0726,963,,existing_person_id,cl:goalkeepers:199,cl,goalkeepers,199,Онана,Мю,ВРТ,0,0,0,0,963
g0726,963,,singleton,league:goalkeepers:259,league,goalkeepers,259,Онана,Мю,ВРТ,0,2,0,0,963
g0160,198,,existing_person_id,cl:forwards:610,cl,forwards,610,Опенда,Лейпциг,ФРВ,0,8,11,3,198
g0160,198,,singleton,league:forwards:828,league,forwards,828,Опенда,Лейпциг,ФРВ,0,11,6,3,198
g0506,656,,existing_person_id,cl:defenders:629,cl,defenders,629,Орбан,Аталанта,ЦЗ,0,0,0,0,656
g0506,656,,singleton,league:defenders:834,league,defenders,834,Орбан,Аталанта,ЦЗ,0,0,0,0,656
g0409,530,,existing_person_id,cl:midfielders:783,cl,midfielders,783,Орта,Спартак,ЦАП,0,0,0,0,530
g0409,530,,singleton,league:midfielders:1035,league,midfielders,1035,Орта,Спартак,ЦАП,0,2,1,2,530
g0695,927,,existing_person_id,cl:goalkeepers:149,cl,goalkeepers,149,Ортега,Сити,ВРТ,0,1,0,0,927
g0695,927,,singleton,league:goalkeepers:196,league,goalkeepers,196,Ортега,Сити,ВРТ,0,1,0,0,927
g0060,54,,existing_person_id,cl:forwards:468,cl,forwards,468,Осимен,Наполи,ФРВ,0,5,10,2,54
g0060,54,,singleton,league:forwards:624,league,forwards,624,Осимен,Наполи,ФРВ,0,5,7,1,54
g0750,993,,existing_person_id,cl:goalkeepers:228,cl,goalkeepers,228,Оспина,Байер,ВРТ,0,0,0,0,993
g0750,993,,singleton,league:goalkeepers:296,league,goalkeepers,296,Оспина,Байер,ВРТ,0,0,0,0,993
