group_id,person_id_proposed,needs_review,rule,row_key,db,table,row_id,name,team,position,left_team,matches,goals,assists,person_id_current
g0104,30,,link_season_slot,cl:forwards:105,cl,forwards,105,Лукаку,Реал,ФРВ,0,5,7,1,30
g0104,30,,link_season_slot,league:forwards:192,league,forwards,192,Лукаку,Реал,ФРВ,0,13,11,1,30
g0466,843,,link_season_slot,cl:defenders:99,cl,defenders,99,Лукеба,Лейпциг,ЦЗ,0,2,0,0,843
g0466,843,,link_season_slot,league:defenders:133,league,defenders,133,Лукеба,Лейпциг,ЦЗ,0,2,0,0,843
g0777,150,,link_season_slot,league:forwards:205,league,forwards,205,Лукебакио,Севилья,ПФА,0,15,11,3,150
g0579,1524,,existing,cl:defenders:212,cl,defenders,212,Лукин,Цска,ЦЗ,0,0,0,0,1524
g0579,1524,,existing,league:defenders:339,league,defenders,339,Лукин,Цска,ЦЗ,0,0,0,0,1524
g0823,1183,,existing,league:midfielders:28,league,midfielders,28,Лукич,Фулхэм,ЦП,0,5,1,0,1183
g0067,58,,link_season_slot,cl:forwards:67,cl,forwards,67,Лукман,Аталанта,ПФА,0,6,7,0,58
g0067,58,,link_season_slot,league:forwards:111,league,forwards,111,Лукман,Аталанта,ПФА,0,12,10,6,58
g0669,1613,,existing,cl:goalkeepers:46,cl,goalkeepers,46,Лунин,Реал,ВРТ,0,0,0,0,1613
g0669,1613,,existing,league:goalkeepers:80,league,goalkeepers,80,Лунин,Реал,ВРТ,0,0,0,0,1613
g0292,291,,link_season_slot,cl:midfielders:141,cl,midfielders,141,Льоренте,Атлетико,ЦП,0,5,1,4,291
g0292,291,,link_season_slot,league:midfielders:220,league,midfielders,220,Льоренте,Атлетико,ЦП,0,12,4,8,291
g0671,971,,link_season_slot,cl:goalkeepers:48,cl,goalkeepers,48,Льорис,Севилья,ВРТ,0,0,0,0,971
g0671,971,,link_season_slot,league:goalkeepers:83,league,goalkeepers,83,Льорис,Севилья,ВРТ,0,0,0,0,971
g0410,1389,,existing,cl:defenders:43,cl,defenders,43,Льюис,Сити,ПЗ,0,1,0,0,1389
g0410,1389,,existing,league:defenders:77,league,defenders,77,Льюис,Сити,ПЗ,0,4,1,0,1389
g0376,772,,link_season_slot,cl:defenders:9,cl,defenders,9,Маатсен,Челси,ЛЗ,0,1,0,0,772
g0376,772,,link_season_slot,league:defenders:25,league,defenders,25,Маатсен,Челси,ЛЗ,0,7,1,0,772
g0354,1331,,existing,cl:midfielders:203,cl,midfielders,203,Магкеев,Локомотив,ЦП,0,0,0,0,1331
g0354,1331,,existing,league:midfielders:319,league,midfielders,319,Магкеев,Локомотив,ЦП,0,0,0,0,1331
g0011,141,,link_season_slot,cl:forwards:9,cl,forwards,9,Мадуэке,Челси,ПФА,0,4,3,1,141
g0011,141,,link_season_slot,league:forwards:19,league,forwards,19,Мадуэке,Челси,ПФА,0,12,6,3,141
g0433,809,,link_season_slot,cl:defenders:66,cl,defenders,66,Мазрауи,Бавария,ПЗ,0,1,0,0,809
g0433,809,,link_season_slot,league:defenders:100,league,defenders,100,Мазрауи,Бавария,ПЗ,0,2,0,0,809
g0857,1235,,existing,league:midfielders:136,league,midfielders,136,Майер,Вольфсбург,ЦП,0,13,5,6,1235
g0588,1528,,existing,cl:defenders:221,cl,defenders,221,Майсторович,Динамо,ЦЗ,0,0,0,0,1528
g0588,1528,,existing,league:defenders:348,league,defenders,348,Майсторович,Динамо,ЦЗ,0,0,0,0,1528
g0166,419,,link_season_slot,cl:midfielders:12,cl,midfielders,12,Мак Аллистер,Ливерпуль,ЦП,0,3,0,1,419
g0166,419,,link_season_slot,league:midfielders:33,league,midfielders,33,Мак Аллистер,Ливерпуль,ЦП,0,9,4,5,419
g0131,70,,link_season_slot,cl:forwards:132,cl,forwards,132,Макаров,Динамо,ПФА,0,0,0,0,70
g0131,70,,link_season_slot,league:forwards:227,league,forwards,227,Макаров,Динамо,ПФА,0,1,1,0,70
g0812,412,,link_season_slot,league:midfielders:13,league,midfielders,13,Макгинн,Астон Вилла,ЦП,0,8,1,1,412
g0403,1384,,existing,cl:defenders:36,cl,defenders,36,Макгуайр,Мю,ЦЗ,0,0,0,0,1384
g0403,1384,,existing,league:defenders:61,league,defenders,61,Макгуайр,Мю,ЦЗ,0,1,0,0,1384
g0259,1246,,existing,cl:midfielders:106,cl,midfielders,106,Маккенни,Ювентус,ЦП,0,1,0,0,1246
g0259,1246,,existing,league:midfielders:168,league,midfielders,168,Маккенни,Ювентус,ЦП,0,3,1,0,1246
g0441,1402,,existing,cl:defenders:74,cl,defenders,74,Макс,Франкфурт,ЛЗ,0,2,0,0,1402
g0441,1402,,existing,league:defenders:108,league,defenders,108,Макс,Франкфурт,ЛЗ,0,3,0,0,1402
g0862,334,,link_season_slot,league:midfielders:148,league,midfielders,148,Макс Лопес,Фиорентина,ЦП,0,5,0,2,334
g0683,953,,link_season_slot,cl:goalkeepers:60,cl,goalkeepers,60,Максименко,Спартак,ВРТ,0,5,0,0,953
g0683,953,,link_season_slot,league:goalkeepers:100,league,goalkeepers,100,Максименко,Спартак,ВРТ,0,7,0,0,953
g0203,1201,,existing,cl:midfielders:50,cl,midfielders,50,Мактоминей,Бавария,ЦОП,0,0,0,0,1201
g0203,1201,,existing,league:midfielders:76,league,midfielders,76,Мактоминей,Бавария,ЦОП,0,2,0,0,1201
g0394,752,,link_season_slot,cl:defenders:27,cl,defenders,27,Маласия,Мю,ЛЗ,0,1,0,1,752
g0394,752,,link_season_slot,league:defenders:52,league,defenders,52,Маласия,Мю,ЛЗ,0,8,1,0,752
g0040,1050,,existing,cl:forwards:39,cl,forwards,39,Мален,Дортмунд,ФРВ,0,5,7,4,1050
g0040,1050,,existing,league:forwards:61,league,forwards,61,Мален,Дортмунд,ФРВ,0,10,6,4,1050
g1098,710,,link_season_slot,league:defenders:402,league,defenders,402,Мамин,Урал,ЦЗ,0,2,1,0,710
g0571,1522,,existing,cl:defenders:204,cl,defenders,204,Манди,Вильярреал,ЦЗ,0,2,0,0,1522
g0571,1522,,existing,league:defenders:331,league,defenders,331,Манди,Вильярреал,ЦЗ,0,5,0,0,1522
g0867,336,,link_season_slot,league:midfielders:153,league,midfielders,153,Мандрагора,Фиорентина,ЦП,0,0,0,0,336
g0154,98,,link_season_slot,cl:forwards:155,cl,forwards,155,Мантуан,Зенит,ЛФА,0,2,0,2,98
g0154,98,,link_season_slot,league:forwards:273,league,forwards,273,Мантуан,Зенит,ЛФА,0,8,1,4,98
g0518,798,,link_season_slot,cl:defenders:151,cl,defenders,151,Манчини,Рома,ЦЗ,0,1,0,0,798
g0518,798,,link_season_slot,league:defenders:230,league,defenders,230,Манчини,Рома,ЦЗ,0,6,0,0,798
g0655,975,,link_season_slot,cl:goalkeepers:32,cl,goalkeepers,32,Маньян,Милан,ВРТ,0,2,0,0,975
g0655,975,,link_season_slot,league:goalkeepers:55,league,goalkeepers,55,Маньян,Милан,ВРТ,0,9,0,0,975
g0352,1329,,existing,cl:midfielders:201,cl,midfielders,201,Марадишвили,Локомотив,ЦП,0,0,0,0,1329
g0352,1329,,existing,league:midfielders:317,league,midfielders,317,Марадишвили,Локомотив,ЦП,0,2,0,0,1329
g0782,1125,,existing,league:forwards:210,league,forwards,210,Мариано,Севилья,ФРВ,0,0,0,0,1125
g0585,677,,link_season_slot,cl:defenders:218,cl,defenders,218,Маричаль,Динамо,ЦЗ,0,0,0,0,677
g0585,677,,link_season_slot,league:defenders:345,league,defenders,345,Маричаль,Динамо,ЦЗ,0,1,0,0,677
g0399,1381,,existing,cl:defenders:32,cl,defenders,32,Маркао,Мю,ЦЗ,0,0,0,0,1381
g0399,1381,,existing,league:defenders:57,league,defenders,57,Маркао,Мю,ЦЗ,0,3,0,0,1381
g0051,185,,link_season_slot,cl:forwards:50,cl,forwards,50,Мармуш,Франкфурт,ФРВ,0,4,7,0,185
g0051,185,,link_season_slot,league:forwards:72,league,forwards,72,Мармуш,Франкфурт,ФРВ,0,15,17,3,185
g0019,120,,link_season_slot,cl:forwards:18,cl,forwards,18,Марсиаль,Мю,ФРВ,0,4,3,4,120
g0019,120,,link_season_slot,league:forwards:34,league,forwards,34,Марсиаль,Мю,ФРВ,0,7,6,2,120
g1054,1499,,existing,league:defenders:288,league,defenders,288,Мартин,Райо Вальекано,ЦЗ,0,0,0,0,1499
g1105,960,yes,link_season_slot,league:goalkeepers:3,league,goalkeepers,3,Мартинез,Астон Вилла,ВРТ,0,9,0,0,960
g0069,62,yes,link_season_slot,cl:forwards:69,cl,forwards,69,Мартинез,Интер,ФРВ,0,14,23,3,62
g0069,62,yes,link_season_slot,league:forwards:118,league,forwards,118,Мартинез,Интер,ФРВ,0,16,33,5,62
g0020,121,,link_season_slot,cl:forwards:19,cl,forwards,19,Мартинелли,Мю,ФРВ,0,4,2,0,121
g0020,121,,link_season_slot,league:forwards:35,league,forwards,35,Мартинелли,Мю,ФРВ,0,9,7,4,121
g1044,605,,link_season_slot,league:defenders:278,league,defenders,278,Мартинес,Жирона,ПЗ,0,2,1,1,605
g0358,381,,link_season_slot,cl:midfielders:207,cl,midfielders,207,Мартинс,Спартак,ЦП,0,0,0,0,381
g0358,381,,link_season_slot,league:midfielders:336,league,midfielders,336,Мартинс,Спартак,ЦП,0,0,0,0,381
g1093,1555,,existing,league:defenders:388,league,defenders,388,Мартынович,Рубин,ЦЗ,0,3,0,0,1555
g1019,1454,,existing,league:defenders:204,league,defenders,204,Марушич,Лацио,ЛЗ,0,7,0,0,1454
g0815,1173,,existing,league:midfielders:16,league,midfielders,16,Марч,Брайтон,ЦП,0,7,0,3,1173
g0854,1232,,existing,league:midfielders:133,league,midfielders,133,Массимо,Штутгарт,ПП,0,1,0,0,1232
g0391,748,,link_season_slot,cl:defenders:24,cl,defenders,24,Матип,Ливерпуль,ЦЗ,0,0,0,0,748
g0391,748,,link_season_slot,league:defenders:49,league,defenders,49,Матип,Ливерпуль,ЦЗ,0,2,0,0,748
g0174,1189,,existing,cl:midfielders:20,cl,midfielders,20,Маунт,Мю,ЦП,0,0,0,0,1189
g0174,1189,,existing,league:midfielders:41,league,midfielders,41,Маунт,Мю,ЦП,0,3,0,1,1189
g1004,855,,link_season_slot,league:defenders:160,league,defenders,160,Маэле,Вольфсбург,ЛЗ,0,12,2,0,855
g1143,1624,,existing,league:goalkeepers:98,league,goalkeepers,98,Медведев,Ростов,ВРТ,0,0,0,0,1624
g0146,1160,,existing,cl:forwards:147,cl,forwards,147,Медина,Спартак,ПФА,0,6,1,0,1160
g0146,1160,,existing,league:forwards:261,league,forwards,261,Медина,Спартак,ПФА,0,10,2,5,1160
g0637,980,,link_season_slot,cl:goalkeepers:14,cl,goalkeepers,14,Мейер,Дортмунд,ВРТ,0,0,0,0,980
g0637,980,,link_season_slot,league:goalkeepers:24,league,goalkeepers,24,Мейер,Дортмунд,ВРТ,0,0,0,0,980
g1083,1545,,existing,league:defenders:378,league,defenders,378,Мелехин,Ростов,ЦЗ,0,0,0,0,1545
g0317,325,,link_season_slot,cl:midfielders:166,cl,midfielders,166,Мендез,Реал Сосьедад,ЦП,0,4,1,2,325
g0317,325,,link_season_slot,league:midfielders:268,league,midfielders,268,Мендез,Реал Сосьедад,ЦП,0,11,1,4,325
g0331,396,,link_season_slot,cl:midfielders:180,cl,midfielders,180,Мендес,Цска,ЦП,0,3,0,3,396
g0331,396,,link_season_slot,league:midfielders:289,league,midfielders,289,Мендес,Цска,ЦП,0,7,0,2,396
g0552,623,,link_season_slot,cl:defenders:185,cl,defenders,185,Менди,Реал,ЛЗ,0,1,0,0,623
g0552,623,,link_season_slot,league:defenders:305,league,defenders,305,Менди,Реал,ЛЗ,0,6,0,1,623
g0425,1395,,existing,cl:defenders:58,cl,defenders,58,Менье,Дортмунд,ПЗ,0,0,0,0,1395
g0425,1395,,existing,league:defenders:92,league,defenders,92,Менье,Дортмунд,ПЗ,0,0,0,0,1395
g0657,943,,link_season_slot,cl:goalkeepers:34,cl,goalkeepers,34,Мерет,Наполи,ВРТ,0,0,0,0,943
g0657,943,,link_season_slot,league:goalkeepers:57,league,goalkeepers,57,Мерет,Наполи,ВРТ,0,9,0,0,943
g0155,399,,link_season_slot,cl:midfielders:1,cl,midfielders,1,Мерино,Арсенал,ЦП,0,3,3,0,399
g0155,399,,link_season_slot,league:midfielders:1,league,midfielders,1,Мерино,Арсенал,ЦП,0,12,6,3,399
g0114,1120,,existing,cl:forwards:115,cl,forwards,115,Меркеланц,Реал Сосьедад,ЛФА,0,0,0,0,1120
g0114,1120,,existing,league:forwards:202,league,forwards,202,Меркеланц,Реал Сосьедад,ЛФА,0,0,0,0,1120
g1014,646,,link_season_slot,league:defenders:181,league,defenders,181,Миленкович,Фиорентина,ЦЗ,0,5,0,1,646
g0076,1078,,existing,cl:forwards:77,cl,forwards,77,Милик,Ювентус,ФРВ,0,0,0,0,1078
g0076,1078,,existing,league:forwards:126,league,forwards,126,Милик,Ювентус,ФРВ,0,0,0,0,1078
g1131,1604,,existing,league:goalkeepers:64,league,goalkeepers,64,Милинкович-Савич,Торино,ВРТ,0,0,0,0,1604
g0554,624,,link_season_slot,cl:defenders:187,cl,defenders,187,Милитао,Реал,ЦЗ,0,1,0,0,624
g0554,624,,link_season_slot,league:defenders:307,league,defenders,307,Милитао,Реал,ЦЗ,0,3,0,0,624
g0853,1231,,existing,league:midfielders:132,league,midfielders,132,Милло,Штутгарт,ЦАП,0,0,0,0,1231
g0818,1176,,existing,league:midfielders:19,league,midfielders,19,Милнер,Брайтон,ЦП,0,3,0,0,1176
g0428,805,,link_season_slot,cl:defenders:61,cl,defenders,61,Мин Дже,Бавария,ЦЗ,0,3,0,0,805
g0428,805,,link_season_slot,league:defenders:95,league,defenders,95,Мин Дже,Бавария,ЦЗ,0,6,0,0,805
g1017,1445,,existing,league:defenders:184,league,defenders,184,Мина,Фиорентина,ЦЗ,0,0,0,0,1445
g0947,1359,,existing,league:defenders:10,league,defenders,10,Мингз,Астон Вилла,ЦЗ,0,8,0,0,1359
g0780,1123,,existing,league:forwards:208,league,forwards,208,Мир,Севилья,ФРВ,0,0,0,0,1123
g1065,611,,link_season_slot,league:defenders:299,league,defenders,299,Миранда,Бетис,ЛЗ,0,0,0,0,611
g0656,1599,,existing,cl:goalkeepers:33,cl,goalkeepers,33,Миранте,Милан,ВРТ,0,0,0,0,1599
g0656,1599,,existing,league:goalkeepers:56,league,goalkeepers,56,Миранте,Милан,ВРТ,0,0,0,0,1599
g0066,59,yes,link_season_slot,cl:forwards:66,cl,forwards,66,Миранчук,Аталанта,ФРВ,0,6,2,7,59
g0066,59,yes,link_season_slot,league:forwards:110,league,forwards,110,Миранчук,Аталанта,ФРВ,0,9,10,7,59
g0348,1327,yes,existing,cl:midfielders:197,cl,midfielders,197,Миранчук,Локомотив,ЦП,0,0,0,0,1327
g0348,1327,yes,existing,league:midfielders:313,league,midfielders,313,Миранчук,Локомотив,ЦП,0,9,5,4,1327
g0258,331,,link_season_slot,cl:midfielders:105,cl,midfielders,105,Миретти,Ювентус,ЦП,0,3,1,1,331
g0258,331,,link_season_slot,league:midfielders:167,league,midfielders,167,Миретти,Ювентус,ЦП,0,3,0,2,331
g0924,1332,,existing,league:midfielders:320,league,midfielders,320,Миронов,Ростов,ЦОП,0,10,3,4,1332
g0605,1540,,existing,cl:defenders:238,cl,defenders,238,Митай,Локомотив,ЛЗ,0,0,0,0,1540
g0605,1540,,existing,league:defenders:373,league,defenders,373,Митай,Локомотив,ЛЗ,0,0,0,0,1540
g0693,1029,,existing,league:forwards:13,league,forwards,13,Митома,Брайтон,ПФА,0,14,6,1,1029
g1001,1428,,existing,league:defenders:157,league,defenders,157,Миттельштадт,Штутгарт,ЛЗ,0,1,0,0,1428
g0939,1348,,existing,league:midfielders:341,league,midfielders,341,Мишкич,Урал,ЦОП,0,9,0,3,1348
g0821,1179,,existing,league:midfielders:22,league,midfielders,22,Модер,Брайтон,ЦП,0,0,0,0,1179
g0312,322,,link_season_slot,cl:midfielders:161,cl,midfielders,161,Модрич,Реал,ЦОП,1,1,0,1,322
g0312,322,,link_season_slot,league:midfielders:263,league,midfielders,263,Модрич,Реал,ЦОП,1,6,0,1,322
g1086,1548,,existing,league:defenders:381,league,defenders,381,Мозес,Рубин,ЛЗ,0,3,1,0,1548
g0572,720,,link_season_slot,cl:defenders:205,cl,defenders,205,Мойзес,Цска,ЛЗ,0,0,0,0,720
g0572,720,,link_season_slot,league:defenders:332,league,defenders,332,Мойзес,Цска,ЛЗ,0,0,0,0,720
g0532,591,,link_season_slot,cl:defenders:165,cl,defenders,165,Молина,Атлетико,ПЗ,0,3,0,0,591
g0532,591,,link_season_slot,league:defenders:260,league,defenders,260,Молина,Атлетико,ПЗ,0,3,0,1,591
g0119,1130,,existing,cl:forwards:120,cl,forwards,120,Моралес,Вильярреал,ФРВ,0,2,1,1,1130
g0119,1130,,existing,league:forwards:215,league,forwards,215,Моралес,Вильярреал,ФРВ,0,5,1,2,1130
g0098,14,,link_season_slot,cl:forwards:99,cl,forwards,99,Мората,Атлетико,ФРВ,0,7,7,1,14
g0098,14,,link_season_slot,league:forwards:170,league,forwards,170,Мората,Атлетико,ФРВ,0,14,17,7,14
g0946,737,,link_season_slot,league:defenders:9,league,defenders,9,Морено,Астон Вилла,ЛЗ,0,11,1,2,737
g0426,1396,,existing,cl:defenders:59,cl,defenders,59,Мори,Дортмунд,ПЗ,0,0,0,0,1396
g0426,1396,,existing,league:defenders:93,league,defenders,93,Мори,Дортмунд,ПЗ,0,0,0,0,1396
g0239,1216,,existing,cl:midfielders:86,cl,midfielders,86,Мориба,Лейпциг,ЦП,0,0,0,0,1216
g0239,1216,,existing,league:midfielders:112,league,midfielders,112,Мориба,Лейпциг,ЦП,0,0,0,0,1216
g0600,1537,,existing,cl:defenders:233,cl,defenders,233,Морозов,Локомотив,ЦЗ,0,0,0,0,1537
g0600,1537,,existing,league:defenders:368,league,defenders,368,Морозов,Локомотив,ЦЗ,0,7,0,0,1537
g0152,1166,,existing,cl:forwards:153,cl,forwards,153,Мостовой,Зенит,ПФА,0,0,0,0,1166
g0152,1166,,existing,league:forwards:271,league,forwards,271,Мостовой,Зенит,ПФА,0,11,9,2,1166
g0049,174,,link_season_slot,cl:forwards:48,cl,forwards,48,Мотинг,Бавария,ФРВ,0,0,0,0,174
g0049,174,,link_season_slot,league:forwards:70,league,forwards,70,Мотинг,Бавария,ФРВ,0,0,0,0,174
g0789,1145,,existing,league:forwards:246,league,forwards,246,Мохеби,Ростов,ЛФА,0,7,7,0,1145
g0013,1033,,existing,cl:forwards:11,cl,forwards,11,Мудрык,Челси,ЛФА,0,0,0,0,1033
g0013,1033,,existing,league:forwards:21,league,forwards,21,Мудрык,Челси,ЛФА,0,2,0,0,1033
g0041,180,,link_season_slot,cl:forwards:40,cl,forwards,40,Мукоко,Дортмунд,ФРВ,0,1,0,0,180
g0041,180,,link_season_slot,league:forwards:62,league,forwards,62,Мукоко,Дортмунд,ФРВ,0,2,1,0,180
g0752,1096,,existing,league:forwards:156,league,forwards,156,Мулаттьери,Сассуоло,ФРВ,0,0,0,0,1096
g1051,1496,,existing,league:defenders:285,league,defenders,285,Мумин,Райо Вальекано,ЦЗ,0,4,1,0,1496
g0284,284,,link_season_slot,cl:midfielders:133,cl,midfielders,133,Муниаин,Атлетик,ЦАП,0,8,3,7,284
g0284,284,,link_season_slot,league:midfielders:212,league,midfielders,212,Муниаин,Атлетик,ЦАП,0,13,8,11,284
g0702,1039,,existing,league:forwards:28,league,forwards,28,Муниз,Фулхэм,ФРВ,0,0,0,0,1039
g0561,631,,link_season_slot,cl:defenders:194,cl,defenders,194,Муньоз,Реал Сосьедад,ЛЗ,0,0,0,0,631
g0561,631,,link_season_slot,league:defenders:314,league,defenders,314,Муньоз,Реал Сосьедад,ЛЗ,0,0,0,0,631
g0065,60,,link_season_slot,cl:forwards:65,cl,forwards,65,Муриэль,Аталанта,ЛФА,0,5,4,2,60
g0065,60,,link_season_slot,league:forwards:109,league,forwards,109,Муриэль,Аталанта,ЛФА,0,11,8,4,60
g0265,455,,link_season_slot,cl:midfielders:112,cl,midfielders,112,Муса,Милан,ЦП,0,2,0,0,455
g0265,455,,link_season_slot,league:midfielders:180,league,midfielders,180,Муса,Милан,ЦП,0,7,0,0,455
g0205,479,,link_season_slot,cl:midfielders:52,cl,midfielders,52,Мусиаля,Франкфурт,ЦАП,0,7,4,2,479
g0205,479,,link_season_slot,league:midfielders:78,league,midfielders,78,Мусиаля,Франкфурт,ЦАП,0,7,2,3,479
g0680,952,,link_season_slot,cl:goalkeepers:57,cl,goalkeepers,57,Муссо,Локомотив,ВРТ,0,0,0,0,952
g0680,952,,link_season_slot,league:goalkeepers:94,league,goalkeepers,94,Муссо,Локомотив,ВРТ,0,2,0,0,952
g0332,397,,link_season_slot,cl:midfielders:181,cl,midfielders,181,Мухин,Цска,ЦП,0,0,0,0,397
g0332,397,,link_season_slot,league:midfielders:290,league,midfielders,290,Мухин,Цска,ЦП,0,1,0,0,397
g0247,354,,link_season_slot,cl:midfielders:94,cl,midfielders,94,Мхитарян,Интер,ЛП,0,11,7,4,354
g0247,354,,link_season_slot,league:midfielders:156,league,midfielders,156,Мхитарян,Интер,ЛП,0,9,5,8,354
g0185,431,,link_season_slot,cl:midfielders:32,cl,midfielders,32,Мэддисон,Тоттенхэм,ЦАП,0,5,5,3,431
g0185,431,,link_season_slot,league:midfielders:58,league,midfielders,58,Мэддисон,Тоттенхэм,ЦАП,0,13,5,5,431
g0201,1199,yes,existing,cl:midfielders:48,cl,midfielders,48,Мюллер,Бавария,ЦАП,0,8,3,4,1199
g0201,1199,yes,existing,league:midfielders:74,league,midfielders,74,Мюллер,Бавария,ЦАП,0,11,6,5,1199
g1116,1585,yes,existing,league:goalkeepers:37,league,goalkeepers,37,Мюллер,Фрайбург,ВРТ,0,0,0,0,1585
g0708,132,,link_season_slot,league:forwards:45,league,forwards,45,Мёрфи,Ньюкасл,ПФА,0,1,0,0,132
g0578,1523,,existing,cl:defenders:211,cl,defenders,211,Набабкин,Цска,ПЗ,0,0,0,0,1523
g0578,1523,,existing,league:defenders:338,league,defenders,338,Набабкин,Цска,ПЗ,0,1,0,0,1523
g1069,780,,link_season_slot,league:defenders:319,league,defenders,319,Навас,Севилья,ПЗ,0,7,0,1,780
g0855,1233,,existing,league:midfielders:134,league,midfielders,134,Нартей,Штутгарт,ЦП,0,0,0,0,1233
g0512,1460,,existing,cl:defenders:145,cl,defenders,145,Натан,Наполи,ЦЗ,0,0,0,0,1460
g0512,1460,,existing,league:defenders:224,league,defenders,224,Натан,Наполи,ЦЗ,0,0,0,0,1460
g0052,187,,link_season_slot,cl:forwards:51,cl,forwards,51,Науфф,Франкфурт,ПФА,1,6,1,6,187
g0052,187,,link_season_slot,league:forwards:73,league,forwards,73,Науфф,Франкфурт,ПФА,1,9,4,3,187
g0549,622,,link_season_slot,cl:defenders:182,cl,defenders,182,Начо,Реал,ЦЗ,0,0,0,0,622
g0549,622,,link_season_slot,league:defenders:302,league,defenders,302,Начо,Реал,ЦЗ,0,1,0,0,622
g0150,1164,,existing,cl:forwards:151,cl,forwards,151,Нгамалу,Зенит,ЛФА,0,4,3,0,1164
g0150,1164,,existing,league:forwards:269,league,forwards,269,Нгамалу,Зенит,ЛФА,0,13,5,4,1164
g0755,1099,,existing,league:forwards:159,league,forwards,159,Нганкам,Торино,ПФА,0,5,2,0,1099
g0227,1012,,link_season_slot,cl:midfielders:74,cl,midfielders,74,Нгуму,Боруссия М,ПП,0,4,3,2,1012
g0227,1012,,link_season_slot,league:midfielders:100,league,midfielders,100,Нгуму,Боруссия М,ПП,0,9,2,0,1012
g0515,803,,link_season_slot,cl:defenders:148,cl,defenders,148,Ндика,Рома,ЦЗ,0,1,0,0,803
g0515,803,,link_season_slot,league:defenders:227,league,defenders,227,Ндика,Рома,ЦЗ,0,9,0,0,803
g0008,1025,,existing,cl:forwards:6,cl,forwards,6,Нельсон,Арсенал,ПФА,0,0,0,0,1025
g0008,1025,,existing,league:forwards:6,league,forwards,6,Нельсон,Арсенал,ПФА,0,0,0,0,1025
g0603,1538,,existing,cl:defenders:236,cl,defenders,236,Ненахов,Локомотив,ПЗ,0,0,0,0,1538
g0603,1538,,existing,league:defenders:371,league,defenders,371,Ненахов,Локомотив,ПЗ,0,2,0,0,1538
g0453,830,,link_season_slot,cl:defenders:86,cl,defenders,86,Нетц,Боруссия М,ЛЗ,0,3,1,0,830
g0453,830,,link_season_slot,league:defenders:120,league,defenders,120,Нетц,Боруссия М,ЛЗ,0,6,0,0,830
g0733,50,,link_season_slot,league:forwards:114,league,forwards,114,Нзола,Фиорентина,ФРВ,0,7,10,1,50
g1071,783,,link_season_slot,league:defenders:321,league,defenders,321,Нианзу,Севилья,ЦЗ,0,0,0,0,783
g0091,10,,link_season_slot,cl:forwards:92,cl,forwards,92,Нико,Атлетик,ЛФА,0,3,1,1,10
g0091,10,,link_season_slot,league:forwards:163,league,forwards,163,Нико,Атлетик,ЛФА,0,14,13,4,10
g0006,1024,,existing,cl:forwards:4,cl,forwards,4,Нкетиа,Арсенал,ФРВ,0,1,1,0,1024
g0006,1024,,existing,league:forwards:4,league,forwards,4,Нкетиа,Арсенал,ФРВ,0,0,0,0,1024
g0105,31,yes,link_season_slot,cl:forwards:106,cl,forwards,106,Нкунку,Реал,ПФА,0,5,3,2,31
g0105,31,yes,link_season_slot,league:forwards:193,league,forwards,193,Нкунку,Реал,ПФА,0,15,11,4,31
g0437,817,yes,link_season_slot,cl:defenders:70,cl,defenders,70,Нкунку,Франкфурт,ЛЗ,0,5,0,0,817
g0437,817,yes,link_season_slot,league:defenders:104,league,defenders,104,Нкунку,Франкфурт,ЛЗ,0,8,1,0,817
g0726,208,yes,link_season_slot,league:forwards:103,league,forwards,103,Нмеча,Вольфсбург,ФРВ,0,11,9,1,208
g0199,475,yes,link_season_slot,cl:midfielders:46,cl,midfielders,46,Нмеча,Дортмунд,ЦП,0,2,1,1,475
g0199,475,yes,link_season_slot,league:midfielders:72,league,midfielders,72,Нмеча,Дортмунд,ЦП,0,2,0,2,475
g0638,977,,link_season_slot,cl:goalkeepers:15,cl,goalkeepers,15,Нойер,Бавария,ВРТ,0,3,0,0,977
g0638,977,,link_season_slot,league:goalkeepers:25,league,goalkeepers,25,Нойер,Бавария,ВРТ,0,6,0,0,977
g0225,494,,link_season_slot,cl:midfielders:72,cl,midfielders,72,Нойхаус,Боруссия М,ЦП,0,1,0,1,494
g0225,494,,link_season_slot,league:midfielders:98,league,midfielders,98,Нойхаус,Боруссия М,ЦП,0,1,0,1,494
g0290,1272,,existing,cl:midfielders:139,cl,midfielders,139,Ноласкоаин,Атлетик,ЦОП,0,0,0,0,1272
g0290,1272,,existing,league:midfielders:218,league,midfielders,218,Ноласкоаин,Атлетик,ЦОП,0,0,0,0,1272
g0991,852,,link_season_slot,league:defenders:147,league,defenders,147,Нсоки,Хоффенхайм,ЦЗ,0,0,0,0,852
g0769,1117,,existing,league:forwards:185,league,forwards,185,Нтека,Райо Вальекано,ФРВ,0,0,0,0,1117
g1119,1587,,existing,league:goalkeepers:40,league,goalkeepers,40,Нубель,Штутгарт,ВРТ,0,9,0,0,1587
g0703,248,,link_season_slot,league:forwards:30,league,forwards,30,Нуньес,Ливерпуль,ФРВ,1,11,9,2,
g1147,248,,link_season_slot,cl:forwards:14,cl,forwards,14,Нуньес,Ливерпуль,ФРВ,1,5,4,2,
g0833,280,,link_season_slot,league:midfielders:55,league,midfielders,55,Нуньес,Сити,ЦП,0,1,0,0,
g1148,280,,link_season_slot,cl:midfielders:29,cl,midfielders,29,Нуньес,Сити,ЦП,0,1,0,2,
